CarID,CarMake,CarModel,PlateNo,RegistrationDate,RegistrationExpiryDate
CAR124,Toyota,SUV,F-6055,2022-12-15,2023-12-15
CAR660,Honda,Luxury,C-9962,2023-12-18,2024-12-17
CAR586,Nissan,Luxury,E-2268,2024-01-15,2025-01-14
CAR283,BMW,Compact,C-6077,2023-03-17,2024-03-16
CAR804,Mercedes,Sedan,D-2005,2024-03-13,2025-03-13
CAR373,Toyota,Compact,F-2129,2024-04-06,2025-04-06
CAR560,BMW,Compact,B-2881,2023-01-31,2024-01-31
CAR950,Mercedes,SUV,E-8969,2023-04-07,2024-04-06
CAR336,Audi,Sports,E-3551,2023-11-21,2024-11-20
CAR957,Mercedes,Sports,B-7213,2024-10-27,2025-10-27
CAR791,Mercedes,SUV,F-8449,2024-10-19,2025-10-19
CAR580,Honda,Luxury,E-8656,2024-01-31,2025-01-30
CAR125,Honda,Sports,A-3596,2023-11-19,2024-11-18
CAR213,Honda,Luxury,D-2668,2024-02-24,2025-02-23
CAR292,Nissan,Luxury,F-5840,2023-10-19,2024-10-18
CAR743,BMW,Sedan,F-4032,2024-03-30,2025-03-30
CAR794,Audi,Luxury,A-4463,2023-06-17,2024-06-16
CAR532,Mercedes,Luxury,B-3791,2023-09-12,2024-09-11
CAR304,Nissan,Luxury,E-7038,2023-10-02,2024-10-01
CAR817,Honda,Sedan,F-9348,2022-12-11,2023-12-11
CAR372,Toyota,Sedan,F-7919,2024-09-09,2025-09-09
CAR164,BMW,Sedan,D-1633,2023-12-30,2024-12-29
CAR744,Audi,Sports,E-9092,2023-07-28,2024-07-27
CAR359,Mercedes,Sedan,E-2072,2023-05-31,2024-05-30
CAR398,Mercedes,Compact,F-8290,2024-10-04,2025-10-04
CAR576,Audi,Sports,A-6132,2024-09-01,2025-09-01
CAR302,Mercedes,Luxury,F-5300,2023-05-10,2024-05-09
CAR924,Toyota,Sedan,F-7051,2023-03-05,2024-03-04
CAR996,Toyota,Luxury,D-8054,2023-10-06,2024-10-05
CAR227,Mercedes,Compact,E-9181,2024-07-20,2025-07-20
CAR475,Honda,SUV,A-8414,2024-05-24,2025-05-24
CAR680,BMW,Luxury,E-1565,2023-08-16,2024-08-15
CAR731,Nissan,Sedan,C-7647,2024-04-20,2025-04-20
CAR698,Honda,Sedan,A-7050,2023-01-18,2024-01-18
CAR761,Mercedes,Luxury,B-4418,2022-11-28,2023-11-28
CAR890,BMW,SUV,A-5250,2023-09-06,2024-09-05
CAR128,Audi,Sports,D-6720,2023-06-10,2024-06-09
CAR222,Toyota,Luxury,D-2180,2024-04-07,2025-04-07
CAR777,Toyota,SUV,C-2501,2023-09-17,2024-09-16
CAR791,BMW,Compact,B-7498,2024-06-03,2025-06-03
CAR879,BMW,Luxury,F-7920,2023-10-13,2024-10-12
CAR651,Mercedes,Luxury,E-8822,2023-08-09,2024-08-08
CAR130,BMW,SUV,F-1008,2024-01-02,2025-01-01
CAR165,Honda,Sedan,F-1370,2023-08-17,2024-08-16
CAR590,Toyota,Sedan,C-2039,2023-09-06,2024-09-05
CAR905,Toyota,Sedan,C-3827,2023-05-28,2024-05-27
CAR497,Mercedes,SUV,F-1589,2023-08-29,2024-08-28
CAR374,Honda,Luxury,A-8592,2024-09-21,2025-09-21
CAR768,Audi,Compact,A-4990,2024-11-03,2025-11-03
CAR949,Nissan,Sedan,A-5622,2023-07-03,2024-07-02
CAR142,Nissan,Luxury,A-6786,2023-06-18,2024-06-17
CAR607,Honda,Luxury,B-4036,2024-01-25,2025-01-24
CAR691,Toyota,Compact,C-4629,2022-12-25,2023-12-25
CAR636,Mercedes,Compact,D-2629,2024-06-08,2025-06-08
CAR316,Nissan,Sports,D-5169,2023-06-16,2024-06-15
CAR252,Mercedes,Sedan,C-2171,2023-10-20,2024-10-19
CAR246,Audi,Sports,E-7363,2023-08-05,2024-08-04
CAR980,BMW,Luxury,D-3377,2024-06-15,2025-06-15
CAR391,Nissan,Compact,D-4645,2023-08-23,2024-08-22
CAR225,Toyota,Luxury,E-1883,2024-02-22,2025-02-21
CAR354,BMW,Luxury,A-1611,2024-03-29,2025-03-29
CAR112,Honda,Sports,B-6368,2023-02-18,2024-02-18
CAR528,Audi,Compact,D-4236,2024-02-26,2025-02-25
CAR218,Audi,Luxury,E-4204,2024-01-10,2025-01-09
CAR911,Honda,Sports,B-3209,2023-07-25,2024-07-24
CAR530,Nissan,SUV,D-7780,2024-06-14,2025-06-14
CAR119,Honda,Sports,A-3259,2023-10-31,2024-10-30
CAR204,Honda,SUV,B-3706,2023-12-29,2024-12-28
CAR986,Mercedes,Luxury,C-7155,2024-08-02,2025-08-02
CAR754,Nissan,Sports,A-7933,2023-12-28,2024-12-27
CAR105,Mercedes,Luxury,F-9707,2024-01-20,2025-01-19
CAR454,Audi,Sedan,F-8922,2023-09-14,2024-09-13
CAR781,Toyota,Sports,C-8513,2024-03-16,2025-03-16
CAR761,Mercedes,Sedan,E-8032,2023-02-11,2024-02-11
CAR946,Audi,Sedan,B-8707,2024-04-11,2025-04-11
CAR924,Honda,Luxury,F-1979,2022-11-23,2023-11-23
CAR713,Nissan,Compact,E-8056,2023-08-11,2024-08-10
CAR824,Honda,Sedan,A-5948,2023-08-17,2024-08-16
CAR712,Nissan,Sports,A-6744,2023-08-11,2024-08-10
CAR324,Honda,Sedan,D-9024,2023-04-01,2024-03-31
