CarID,CarMake,CarModel,PlateNo,RegistrationDate,RegistrationExpiryDate
CAR499,Honda,Compact,B-4331,2024-01-06,2025-01-05
CAR460,Toyota,Luxury,F-9398,2022-11-11,2023-11-11
CAR965,Mercedes,Compact,A-8008,2023-06-17,2024-06-16
CAR362,Honda,SUV,B-2809,2024-06-29,2025-06-29
CAR257,Nissan,Compact,C-5788,2023-12-07,2024-12-06
CAR223,Honda,Sedan,B-9332,2024-09-16,2025-09-16
CAR706,Mercedes,Compact,E-2748,2024-09-11,2025-09-11
CAR628,Audi,Sedan,D-4270,2023-02-21,2024-02-21
CAR834,Audi,Sedan,E-5762,2023-08-10,2024-08-09
CAR918,Mercedes,SUV,F-4387,2024-09-19,2025-09-19
CAR852,Mercedes,SUV,C-8162,2023-06-26,2024-06-25
CAR665,Mercedes,SUV,D-5137,2024-09-12,2025-09-12
CAR621,Honda,Compact,F-6032,2024-09-15,2025-09-15
CAR853,Audi,Compact,E-3383,2023-02-24,2024-02-24
CAR202,Mercedes,Compact,E-3110,2024-10-09,2025-10-09
CAR738,BMW,Sports,A-5630,2023-09-25,2024-09-24
CAR299,BMW,Compact,E-9037,2023-09-03,2024-09-02
CAR161,Nissan,Compact,B-4890,2024-03-13,2025-03-13
CAR415,BMW,Sedan,A-9209,2023-08-19,2024-08-18
CAR631,Mercedes,Sports,F-1508,2023-08-30,2024-08-29
CAR213,Toyota,Compact,C-7981,2023-01-18,2024-01-18
CAR997,Nissan,Sports,D-4617,2023-06-25,2024-06-24
CAR819,BMW,SUV,B-2026,2023-06-04,2024-06-03
CAR292,Audi,SUV,B-9508,2024-03-21,2025-03-21
CAR184,Audi,Compact,D-2941,2023-02-24,2024-02-24
CAR469,Mercedes,Sedan,A-1371,2024-05-07,2025-05-07
CAR518,BMW,Sports,A-3596,2023-12-23,2024-12-22
CAR689,Nissan,Sports,C-6087,2024-02-28,2025-02-27
CAR487,Toyota,Luxury,D-2071,2023-08-30,2024-08-29
CAR947,Honda,Luxury,B-3909,2023-08-23,2024-08-22
CAR776,Mercedes,SUV,B-5598,2024-02-29,2025-02-28
CAR407,Nissan,Sedan,A-5410,2024-06-20,2025-06-20
CAR600,Audi,Luxury,A-5330,2024-09-17,2025-09-17
CAR202,Mercedes,Compact,A-9028,2023-07-25,2024-07-24
CAR552,BMW,SUV,E-7611,2024-08-23,2025-08-23
CAR185,Mercedes,SUV,B-3072,2023-08-10,2024-08-09
CAR171,Audi,Compact,C-2285,2024-02-16,2025-02-15
CAR120,BMW,Sedan,D-6659,2023-02-15,2024-02-15
CAR593,Honda,Sports,E-7260,2024-07-06,2025-07-06
CAR707,Mercedes,Sports,A-5907,2024-06-06,2025-06-06
CAR485,Honda,SUV,F-4899,2024-03-18,2025-03-18
CAR615,Honda,SUV,B-6020,2023-10-31,2024-10-30
CAR618,Audi,Luxury,E-9875,2023-02-24,2024-02-24
CAR403,Toyota,Compact,A-4934,2023-09-27,2024-09-26
CAR923,Honda,Sports,F-4794,2024-05-25,2025-05-25
CAR816,Honda,Luxury,C-7466,2024-03-24,2025-03-24
CAR799,BMW,Sedan,A-9690,2024-11-07,2025-11-07
CAR128,Mercedes,Luxury,B-3966,2024-06-01,2025-06-01
CAR496,BMW,Compact,C-6520,2024-04-12,2025-04-12
CAR719,Honda,Compact,E-9955,2024-04-04,2025-04-04
CAR260,Honda,Luxury,A-3194,2024-10-04,2025-10-04
CAR834,Audi,SUV,E-9885,2024-09-09,2025-09-09
CAR704,BMW,Sedan,B-7433,2023-06-24,2024-06-23
CAR107,BMW,Compact,B-6823,2023-11-07,2024-11-06
CAR322,Honda,Compact,F-8379,2024-08-03,2025-08-03
CAR317,Audi,Sports,A-9913,2024-03-31,2025-03-31
CAR912,Mercedes,Luxury,F-7545,2023-12-03,2024-12-02
CAR330,Audi,SUV,F-4832,2024-04-30,2025-04-30
CAR746,Honda,Sedan,C-8101,2024-05-22,2025-05-22
CAR402,Honda,Sedan,C-9422,2023-04-14,2024-04-13
CAR766,Audi,Sedan,A-3994,2023-12-09,2024-12-08
CAR941,Mercedes,Sports,F-2778,2023-06-18,2024-06-17
CAR454,Mercedes,Sports,B-9135,2024-08-27,2025-08-27
CAR910,Honda,Compact,E-3988,2023-04-30,2024-04-29
CAR315,Nissan,Luxury,B-3358,2023-05-12,2024-05-11
CAR913,Audi,Luxury,E-3067,2023-04-27,2024-04-26
CAR759,Nissan,Sports,A-1729,2023-02-04,2024-02-04
CAR810,Audi,Sports,F-8416,2023-04-09,2024-04-08
CAR914,Honda,Sedan,C-9278,2023-10-31,2024-10-30
CAR937,Mercedes,Luxury,F-8526,2024-07-03,2025-07-03
CAR251,Nissan,Sedan,A-5348,2024-08-08,2025-08-08
CAR640,Audi,Sedan,F-8342,2023-07-30,2024-07-29
CAR271,Audi,SUV,A-4641,2023-04-29,2024-04-28
CAR387,Mercedes,Compact,F-9125,2023-03-29,2024-03-28
CAR434,Mercedes,Sedan,E-2721,2023-08-20,2024-08-19
CAR480,BMW,Compact,D-5088,2024-02-03,2025-02-02
CAR478,Honda,SUV,F-5582,2023-07-25,2024-07-24
CAR630,BMW,Sports,F-6972,2023-02-24,2024-02-24
CAR529,BMW,Sedan,E-1496,2022-12-09,2023-12-09
