CarID,CarMake,CarModel,PlateNo,RegistrationDate,RegistrationExpiryDate
CAR457,Toyota,SUV,E-7381,2024-01-09,2025-01-08
CAR616,Honda,SUV,A-9017,2024-04-25,2025-04-25
CAR157,Audi,Sedan,D-8939,2024-01-31,2025-01-30
CAR408,Toyota,Sedan,A-5070,2024-07-26,2025-07-26
CAR865,BMW,Sports,E-1253,2023-03-08,2024-03-07
CAR473,Mercedes,Sports,C-3441,2024-10-10,2025-10-10
CAR913,Nissan,Sedan,F-5206,2024-08-11,2025-08-11
CAR268,Honda,Sedan,E-7087,2023-02-09,2024-02-09
CAR354,Toyota,Luxury,D-4733,2023-12-29,2024-12-28
CAR996,Toyota,Sedan,B-6650,2024-08-29,2025-08-29
CAR205,Toyota,Sedan,A-4524,2023-11-06,2024-11-05
CAR493,Honda,SUV,A-6562,2024-02-03,2025-02-02
CAR975,Nissan,Luxury,F-3712,2023-10-26,2024-10-25
CAR464,Toyota,Sedan,E-7133,2023-10-15,2024-10-14
CAR739,Audi,Luxury,D-5029,2024-07-14,2025-07-14
CAR434,Honda,Sports,F-7646,2024-02-02,2025-02-01
CAR607,BMW,Sports,C-8213,2024-04-17,2025-04-17
CAR281,Mercedes,Sports,B-8927,2023-03-29,2024-03-28
CAR240,BMW,Sedan,D-8633,2023-02-20,2024-02-20
CAR102,Audi,SUV,E-6095,2024-02-12,2025-02-11
CAR136,Audi,Compact,A-2397,2023-11-11,2024-11-10
CAR269,Mercedes,Compact,F-1940,2023-10-30,2024-10-29
CAR806,Audi,Sedan,F-6496,2023-08-03,2024-08-02
CAR880,Nissan,Compact,F-6281,2023-02-15,2024-02-15
CAR175,Toyota,Luxury,F-7010,2023-06-11,2024-06-10
CAR916,Nissan,Luxury,F-9554,2023-06-19,2024-06-18
CAR619,BMW,SUV,A-1260,2023-01-13,2024-01-13
CAR755,Honda,SUV,B-8096,2024-02-16,2025-02-15
CAR689,BMW,Compact,D-8144,2024-08-17,2025-08-17
CAR238,Nissan,Luxury,D-2038,2024-06-27,2025-06-27
CAR873,Honda,Compact,C-6271,2023-01-15,2024-01-15
CAR553,Honda,Sports,C-9179,2023-01-31,2024-01-31
CAR992,BMW,Sedan,F-5696,2024-05-09,2025-05-09
CAR112,Toyota,Sports,A-1457,2023-10-21,2024-10-20
CAR840,Honda,Sports,F-9703,2023-11-01,2024-10-31
CAR144,BMW,Sedan,A-5981,2023-12-05,2024-12-04
CAR422,Nissan,SUV,C-9407,2024-08-02,2025-08-02
CAR900,Nissan,Compact,A-5993,2023-06-30,2024-06-29
CAR548,BMW,SUV,F-3246,2023-03-09,2024-03-08
CAR156,Mercedes,Compact,F-4308,2023-10-02,2024-10-01
CAR769,Audi,Compact,A-3628,2024-05-15,2025-05-15
CAR362,Nissan,Sports,C-9151,2024-05-25,2025-05-25
CAR816,BMW,Luxury,F-8401,2024-02-03,2025-02-02
CAR506,Nissan,Sedan,B-5874,2023-01-08,2024-01-08
CAR725,Honda,Sedan,B-7058,2024-02-04,2025-02-03
CAR178,Mercedes,SUV,F-1661,2023-09-11,2024-09-10
CAR320,Audi,Sedan,F-9568,2024-09-22,2025-09-22
CAR449,BMW,Sports,A-7061,2022-11-16,2023-11-16
CAR392,Toyota,Sports,B-4440,2023-01-22,2024-01-22
CAR482,Toyota,Luxury,D-1927,2023-04-15,2024-04-14
CAR638,Honda,Luxury,B-6072,2023-11-05,2024-11-04
CAR721,Toyota,Sedan,B-5720,2023-01-06,2024-01-06
CAR394,Toyota,Sedan,A-9602,2023-11-25,2024-11-24
CAR606,Audi,Sedan,A-8130,2023-01-25,2024-01-25
CAR921,Honda,Sedan,A-1101,2024-04-23,2025-04-23
CAR592,Nissan,Luxury,D-8494,2023-11-14,2024-11-13
CAR903,Audi,Sedan,D-7549,2024-08-02,2025-08-02
CAR520,BMW,Sports,D-9621,2023-03-05,2024-03-04
CAR142,Mercedes,Compact,B-6681,2023-01-13,2024-01-13
CAR225,Honda,Sports,E-5614,2022-11-26,2023-11-26
CAR476,Audi,SUV,F-8508,2024-06-21,2025-06-21
CAR672,Nissan,Compact,D-7491,2023-04-02,2024-04-01
CAR791,Honda,Compact,E-5068,2024-06-08,2025-06-08
CAR211,Honda,Sports,E-7580,2024-07-15,2025-07-15
CAR579,Mercedes,Luxury,C-7374,2023-07-19,2024-07-18
CAR266,Mercedes,Compact,F-2593,2024-03-05,2025-03-05
CAR795,Audi,Sports,E-1876,2024-07-11,2025-07-11
CAR409,Nissan,SUV,C-5691,2022-12-18,2023-12-18
CAR264,Toyota,SUV,F-2657,2024-10-25,2025-10-25
CAR372,Honda,SUV,B-3801,2022-11-15,2023-11-15
CAR959,BMW,Compact,A-2475,2024-05-31,2025-05-31
CAR329,Mercedes,Luxury,C-8535,2024-10-21,2025-10-21
CAR277,Audi,SUV,E-5373,2024-07-15,2025-07-15
CAR844,Audi,Sports,D-2922,2023-08-30,2024-08-29
CAR359,Nissan,SUV,E-6559,2024-09-19,2025-09-19
CAR200,Nissan,Compact,F-7676,2023-11-04,2024-11-03
CAR591,Honda,Sports,D-2948,2024-09-16,2025-09-16
CAR533,Nissan,Sports,A-7187,2023-10-26,2024-10-25
CAR138,Audi,Compact,D-7616,2023-01-20,2024-01-20
CAR517,Honda,Luxury,D-1747,2024-09-13,2025-09-13
