CarID,CarMake,CarModel,PlateNo,RegistrationDate,RegistrationExpiryDate
CAR264,Audi,Luxury,E-9741,2023-03-08,2024-03-07
CAR439,Honda,Sports,E-3563,2023-12-27,2024-12-26
CAR324,Audi,SUV,B-3602,2024-01-26,2025-01-25
CAR951,Audi,Compact,A-6790,2024-03-14,2025-03-14
CAR304,Audi,Luxury,A-6375,2023-09-15,2024-09-14
CAR303,Audi,Sports,D-2730,2023-02-20,2024-02-20
CAR589,Audi,Luxury,A-7346,2024-09-02,2025-09-02
CAR251,Toyota,Sports,F-2303,2023-03-03,2024-03-02
CAR424,Mercedes,Luxury,A-8609,2022-12-13,2023-12-13
CAR515,Toyota,Luxury,B-9089,2024-06-16,2025-06-16
CAR812,Audi,SUV,E-3045,2023-11-20,2024-11-19
CAR642,BMW,Luxury,B-2908,2022-12-06,2023-12-06
CAR285,BMW,SUV,D-9538,2022-12-10,2023-12-10
CAR272,BMW,Luxury,A-9580,2023-04-03,2024-04-02
CAR780,Nissan,Luxury,F-1637,2023-06-21,2024-06-20
CAR958,Toyota,Luxury,D-4391,2023-01-07,2024-01-07
CAR911,Honda,Luxury,A-2234,2023-04-18,2024-04-17
CAR618,Toyota,SUV,A-7020,2024-05-20,2025-05-20
CAR717,BMW,Sedan,E-7361,2024-06-19,2025-06-19
CAR556,Toyota,Luxury,B-7565,2024-10-17,2025-10-17
CAR444,Mercedes,Sports,E-4377,2024-05-05,2025-05-05
CAR155,Audi,Sports,F-7724,2023-09-22,2024-09-21
CAR660,Nissan,SUV,B-4906,2023-01-05,2024-01-05
CAR434,BMW,Sedan,D-4588,2024-08-23,2025-08-23
CAR165,Mercedes,Luxury,C-2141,2023-08-01,2024-07-31
CAR465,BMW,Sports,B-5597,2023-06-19,2024-06-18
CAR410,BMW,Sports,D-6227,2024-07-31,2025-07-31
CAR885,Honda,Sedan,E-8075,2023-11-13,2024-11-12
CAR255,Toyota,Sports,D-2782,2023-03-10,2024-03-09
CAR940,Audi,Compact,D-6426,2023-05-29,2024-05-28
CAR853,Toyota,Sedan,F-2534,2024-07-21,2025-07-21
CAR350,Mercedes,Sedan,D-1996,2024-07-21,2025-07-21
CAR975,Nissan,Luxury,B-8614,2024-03-25,2025-03-25
CAR962,Toyota,Sedan,B-2467,2024-08-27,2025-08-27
CAR715,Honda,Compact,E-1235,2024-08-21,2025-08-21
CAR987,BMW,Compact,A-7230,2023-02-10,2024-02-10
CAR368,Nissan,Compact,D-2200,2023-08-17,2024-08-16
CAR838,BMW,Luxury,A-4526,2024-03-10,2025-03-10
CAR350,Mercedes,SUV,F-7067,2024-07-13,2025-07-13
CAR852,Toyota,Compact,F-8814,2023-05-24,2024-05-23
CAR242,Audi,SUV,C-8032,2023-04-29,2024-04-28
CAR622,Toyota,Sedan,A-7106,2023-01-02,2024-01-02
CAR186,Honda,Compact,C-3545,2024-10-03,2025-10-03
CAR516,Toyota,Compact,A-8005,2023-05-29,2024-05-28
CAR643,Mercedes,Sedan,E-4254,2024-05-18,2025-05-18
CAR560,Nissan,Sports,C-1529,2023-08-21,2024-08-20
CAR548,BMW,Sedan,D-2227,2023-05-02,2024-05-01
CAR766,Mercedes,SUV,C-4393,2024-03-15,2025-03-15
CAR548,BMW,SUV,E-9126,2023-07-22,2024-07-21
CAR752,BMW,Compact,E-3991,2024-09-13,2025-09-13
CAR701,Toyota,Compact,A-4528,2024-08-23,2025-08-23
CAR904,Mercedes,Sedan,D-7982,2024-07-09,2025-07-09
CAR604,Toyota,SUV,C-4552,2023-02-05,2024-02-05
CAR719,Honda,Luxury,B-3775,2023-09-27,2024-09-26
CAR966,Mercedes,Luxury,B-3597,2023-10-10,2024-10-09
CAR372,Toyota,SUV,F-3716,2024-06-30,2025-06-30
CAR399,Audi,Sedan,A-3822,2024-05-16,2025-05-16
CAR987,Audi,Sports,C-5774,2023-02-01,2024-02-01
CAR576,BMW,Sports,B-9954,2023-04-29,2024-04-28
CAR550,Honda,Luxury,F-4951,2024-02-22,2025-02-21
CAR585,Mercedes,Compact,C-1269,2024-10-01,2025-10-01
CAR570,Honda,Luxury,E-8898,2024-02-09,2025-02-08
CAR523,Nissan,SUV,A-8647,2023-05-07,2024-05-06
CAR131,Nissan,Luxury,D-5320,2024-05-16,2025-05-16
CAR630,Audi,Sedan,E-7130,2022-12-26,2023-12-26
CAR826,Honda,Luxury,E-7804,2024-02-07,2025-02-06
CAR445,BMW,SUV,F-5283,2023-12-10,2024-12-09
CAR924,Nissan,Sports,A-9045,2023-04-08,2024-04-07
CAR934,Audi,Luxury,E-6736,2023-07-21,2024-07-20
CAR635,Toyota,Sports,F-6825,2023-01-31,2024-01-31
CAR896,Mercedes,Compact,E-7735,2024-06-28,2025-06-28
CAR224,Honda,SUV,E-8994,2024-02-21,2025-02-20
CAR689,Toyota,Compact,C-4788,2023-05-21,2024-05-20
CAR991,Nissan,Compact,D-5665,2024-09-25,2025-09-25
CAR262,BMW,Luxury,D-8414,2024-04-26,2025-04-26
CAR642,BMW,Compact,C-4598,2024-07-14,2025-07-14
CAR623,Honda,Sports,C-8760,2024-02-16,2025-02-15
CAR627,Honda,Sedan,A-8960,2024-02-29,2025-02-28
CAR440,Audi,Sports,A-1195,2023-05-06,2024-05-05
CAR718,Nissan,SUV,C-1104,2023-12-12,2024-12-11
