CarID,CarMake,CarModel,PlateNo,RegistrationDate,RegistrationExpiryDate
CAR671,Nissan,SUV,D-8739,2023-05-02,2024-05-01
CAR507,Nissan,Sports,F-9581,2023-05-11,2024-05-10
CAR310,Nissan,Compact,C-6564,2023-01-12,2024-01-12
CAR986,BMW,Compact,D-4012,2023-04-18,2024-04-17
CAR228,Mercedes,SUV,C-7566,2023-12-21,2024-12-20
CAR610,Nissan,Sedan,A-5283,2024-10-22,2025-10-22
CAR240,Nissan,Compact,A-5079,2023-03-25,2024-03-24
CAR809,Audi,Compact,E-9943,2023-09-02,2024-09-01
CAR751,Audi,Sports,D-9458,2023-03-11,2024-03-10
CAR957,Toyota,Sedan,E-9553,2023-05-20,2024-05-19
CAR260,BMW,Luxury,A-4352,2024-01-15,2025-01-14
CAR966,BMW,Luxury,F-8827,2024-04-22,2025-04-22
CAR240,BMW,Sedan,D-3597,2022-12-23,2023-12-23
CAR439,Audi,Luxury,B-2679,2023-12-18,2024-12-17
CAR626,Mercedes,SUV,A-7138,2024-09-23,2025-09-23
CAR254,Audi,Sports,A-1104,2024-04-27,2025-04-27
CAR330,Honda,Sedan,D-7094,2023-12-26,2024-12-25
CAR628,Audi,Sports,E-1791,2023-05-13,2024-05-12
CAR189,Mercedes,Sports,A-1000,2024-10-16,2025-10-16
CAR553,Nissan,Sports,E-2788,2023-12-22,2024-12-21
CAR810,BMW,Compact,C-5812,2024-08-13,2025-08-13
CAR495,Nissan,Sedan,A-2387,2023-01-12,2024-01-12
CAR233,Nissan,Sedan,F-8161,2024-10-16,2025-10-16
CAR750,Honda,Compact,D-4192,2023-08-07,2024-08-06
CAR389,Nissan,SUV,A-4398,2023-10-30,2024-10-29
CAR121,Toyota,Sedan,B-6050,2022-12-18,2023-12-18
CAR994,Toyota,Compact,D-5858,2024-03-10,2025-03-10
CAR723,Audi,Sports,A-1714,2023-05-29,2024-05-28
CAR508,Mercedes,SUV,F-1155,2024-04-11,2025-04-11
CAR947,Nissan,Sports,A-7932,2024-03-18,2025-03-18
CAR801,Nissan,SUV,B-4800,2023-03-07,2024-03-06
CAR249,BMW,Sedan,E-7025,2024-05-04,2025-05-04
CAR369,Honda,Luxury,B-3877,2024-05-14,2025-05-14
CAR203,BMW,Compact,B-7474,2023-09-18,2024-09-17
CAR921,Mercedes,Compact,A-1909,2023-08-23,2024-08-22
CAR717,Nissan,SUV,A-4007,2024-09-01,2025-09-01
CAR778,Honda,Sedan,E-6905,2023-01-30,2024-01-30
CAR511,Toyota,SUV,F-7300,2024-09-26,2025-09-26
CAR664,Toyota,Compact,D-7511,2023-04-19,2024-04-18
CAR884,Toyota,SUV,F-5717,2023-12-28,2024-12-27
CAR458,Toyota,Luxury,D-6410,2023-11-14,2024-11-13
CAR821,Mercedes,Sedan,D-4070,2023-11-21,2024-11-20
CAR979,Audi,Sports,D-4485,2024-08-27,2025-08-27
CAR117,Mercedes,Sedan,B-1336,2023-01-30,2024-01-30
CAR526,Toyota,Compact,B-8475,2024-01-24,2025-01-23
CAR582,Mercedes,SUV,F-7319,2024-08-21,2025-08-21
CAR833,Toyota,Luxury,C-3090,2024-09-04,2025-09-04
CAR222,BMW,SUV,B-8603,2024-04-18,2025-04-18
CAR895,Toyota,SUV,A-6107,2024-04-16,2025-04-16
CAR578,Mercedes,Sports,E-6686,2023-04-24,2024-04-23
CAR288,Toyota,Luxury,D-9913,2022-11-28,2023-11-28
CAR981,BMW,Sports,E-6715,2024-08-23,2025-08-23
CAR179,BMW,Sedan,D-5329,2024-10-13,2025-10-13
CAR912,Audi,Sedan,D-8372,2024-10-24,2025-10-24
CAR823,BMW,Sedan,A-7525,2023-02-26,2024-02-26
CAR533,Nissan,Sports,D-7980,2024-09-24,2025-09-24
CAR434,Mercedes,Luxury,B-4295,2024-03-17,2025-03-17
CAR234,Honda,Luxury,E-8966,2024-04-07,2025-04-07
CAR874,Toyota,Compact,A-7255,2024-04-18,2025-04-18
CAR602,Nissan,Luxury,D-9655,2024-03-28,2025-03-28
CAR153,Toyota,Luxury,C-5885,2024-08-20,2025-08-20
CAR827,Nissan,Sports,C-1036,2024-05-14,2025-05-14
CAR795,Mercedes,SUV,C-6855,2023-02-07,2024-02-07
CAR372,Mercedes,Sedan,B-2163,2023-10-05,2024-10-04
CAR766,Mercedes,Compact,B-2252,2023-01-22,2024-01-22
CAR268,Honda,Luxury,A-9549,2024-11-07,2025-11-07
CAR744,Toyota,Compact,D-7623,2024-08-11,2025-08-11
CAR476,BMW,Compact,D-2197,2024-10-16,2025-10-16
CAR248,Mercedes,SUV,C-6080,2024-06-30,2025-06-30
CAR173,Honda,Sports,A-5393,2023-04-20,2024-04-19
CAR721,Toyota,Sports,B-1780,2023-02-14,2024-02-14
CAR227,Mercedes,Sports,B-9366,2024-06-08,2025-06-08
CAR845,Audi,Compact,F-9093,2024-01-19,2025-01-18
CAR596,Toyota,Sports,E-5388,2024-05-04,2025-05-04
CAR206,BMW,SUV,C-7690,2023-01-27,2024-01-27
CAR301,Mercedes,SUV,D-3552,2023-04-05,2024-04-04
CAR477,Nissan,SUV,C-3599,2024-08-22,2025-08-22
CAR185,Nissan,Sedan,D-2974,2023-11-13,2024-11-12
CAR112,Mercedes,SUV,F-1300,2023-07-28,2024-07-27
CAR564,Audi,SUV,D-9067,2024-05-09,2025-05-09
