CarID,CarMake,CarModel,PlateNo,RegistrationDate,RegistrationExpiryDate
CAR693,Nissan,SUV,C-2052,2024-01-10,2025-01-09
CAR936,BMW,Compact,E-2827,2023-02-24,2024-02-24
CAR334,Toyota,SUV,D-8751,2023-04-01,2024-03-31
CAR251,Honda,SUV,A-2694,2023-01-09,2024-01-09
CAR995,Mercedes,Compact,B-1193,2023-09-12,2024-09-11
CAR361,Nissan,Luxury,C-3829,2023-09-24,2024-09-23
CAR795,Nissan,Sports,B-7716,2023-02-06,2024-02-06
CAR297,Toyota,Luxury,D-4374,2024-03-06,2025-03-06
CAR242,Honda,Sedan,C-3241,2024-11-03,2025-11-03
CAR183,Nissan,Compact,A-6044,2022-11-26,2023-11-26
CAR360,Mercedes,SUV,A-5401,2023-02-18,2024-02-18
CAR765,Audi,Sedan,D-3204,2024-03-26,2025-03-26
CAR694,Audi,Sedan,C-6055,2023-10-06,2024-10-05
CAR138,Mercedes,Compact,A-5684,2024-05-02,2025-05-02
CAR699,Nissan,Sedan,C-3001,2024-09-27,2025-09-27
CAR616,Toyota,Luxury,A-9948,2023-08-27,2024-08-26
CAR761,Audi,SUV,B-7670,2023-08-01,2024-07-31
CAR785,Honda,SUV,E-1970,2023-11-10,2024-11-09
CAR875,Mercedes,Luxury,D-5622,2024-03-14,2025-03-14
CAR216,Honda,Sports,C-9245,2024-10-04,2025-10-04
CAR349,Honda,Sedan,C-4037,2023-12-29,2024-12-28
CAR316,Toyota,SUV,E-7195,2023-12-09,2024-12-08
CAR976,Nissan,Sports,D-8248,2022-12-18,2023-12-18
CAR689,Mercedes,Compact,E-9197,2023-10-30,2024-10-29
CAR614,Toyota,Compact,D-2436,2024-10-15,2025-10-15
CAR993,Nissan,Luxury,D-3006,2024-08-09,2025-08-09
CAR243,BMW,Compact,D-7055,2024-09-29,2025-09-29
CAR677,Honda,Sports,E-7414,2024-02-29,2025-02-28
CAR409,BMW,Compact,D-3934,2023-02-04,2024-02-04
CAR834,Honda,Compact,F-7821,2024-07-21,2025-07-21
CAR949,Mercedes,SUV,A-7304,2024-05-18,2025-05-18
CAR380,Toyota,SUV,D-4433,2024-08-23,2025-08-23
CAR124,Honda,SUV,B-5767,2024-06-07,2025-06-07
CAR863,Honda,Sedan,F-5476,2024-03-12,2025-03-12
CAR760,BMW,Compact,E-6142,2023-01-08,2024-01-08
CAR123,Toyota,Luxury,E-8108,2022-12-11,2023-12-11
CAR889,Nissan,Luxury,D-9901,2023-05-23,2024-05-22
CAR253,BMW,Sedan,A-3137,2024-11-02,2025-11-02
CAR633,Toyota,SUV,F-8881,2023-03-30,2024-03-29
CAR907,Audi,Sports,C-4922,2023-01-16,2024-01-16
CAR252,Nissan,Compact,B-1835,2023-10-26,2024-10-25
CAR465,Honda,Sedan,A-9395,2024-05-19,2025-05-19
CAR799,Nissan,Compact,C-6849,2024-08-15,2025-08-15
CAR767,Mercedes,Sports,F-7407,2024-06-16,2025-06-16
CAR764,Honda,Luxury,F-7220,2023-08-13,2024-08-12
CAR788,Nissan,Sports,F-3563,2024-03-24,2025-03-24
CAR656,Honda,Compact,C-6040,2023-06-28,2024-06-27
CAR874,Nissan,Sports,B-4712,2023-12-08,2024-12-07
CAR739,Nissan,SUV,E-7397,2023-10-28,2024-10-27
CAR429,Nissan,Sports,B-5856,2023-05-28,2024-05-27
CAR462,Nissan,Sedan,E-1941,2024-06-11,2025-06-11
CAR328,Honda,Sports,A-7847,2023-06-13,2024-06-12
CAR840,BMW,Sports,C-2587,2023-03-21,2024-03-20
CAR189,Nissan,Luxury,B-5916,2023-12-08,2024-12-07
CAR496,Toyota,Compact,C-9072,2023-05-05,2024-05-04
CAR164,Toyota,Luxury,C-2470,2024-08-07,2025-08-07
CAR784,Nissan,Luxury,F-2398,2024-03-01,2025-03-01
CAR330,Toyota,SUV,E-6905,2024-10-12,2025-10-12
CAR751,Mercedes,Luxury,B-8406,2024-06-19,2025-06-19
CAR989,Audi,Compact,C-9549,2023-11-10,2024-11-09
CAR281,Mercedes,Sports,B-1290,2023-12-06,2024-12-05
CAR956,Toyota,Luxury,E-9033,2023-07-07,2024-07-06
CAR721,BMW,Sedan,D-3243,2024-06-19,2025-06-19
CAR570,Honda,Compact,D-8734,2024-09-16,2025-09-16
CAR520,Honda,Compact,B-6554,2024-07-15,2025-07-15
CAR166,Toyota,SUV,D-2287,2023-05-04,2024-05-03
CAR475,Mercedes,Luxury,E-9791,2023-11-27,2024-11-26
CAR519,Nissan,Compact,F-6485,2024-10-26,2025-10-26
CAR987,Audi,Sedan,F-1757,2023-09-26,2024-09-25
CAR157,Toyota,Compact,C-9188,2023-05-29,2024-05-28
CAR432,Toyota,Compact,A-1313,2023-02-07,2024-02-07
CAR566,Nissan,Sports,B-9491,2023-05-29,2024-05-28
CAR887,BMW,Sports,F-3578,2022-12-24,2023-12-24
CAR260,Mercedes,Sedan,D-3969,2024-08-30,2025-08-30
CAR179,Audi,Sedan,E-6236,2023-07-05,2024-07-04
CAR879,Honda,Sports,A-9140,2024-04-13,2025-04-13
CAR748,Honda,Sedan,B-4970,2023-06-08,2024-06-07
CAR307,Honda,Compact,C-3115,2023-11-17,2024-11-16
CAR284,Audi,Compact,A-4902,2024-05-18,2025-05-18
