CarID,CarMake,CarModel,PlateNo,RegistrationDate,RegistrationExpiryDate
CAR915,Audi,Sports,E-5914,2024-05-28,2025-05-28
CAR781,BMW,SUV,F-8939,2024-03-11,2025-03-11
CAR769,Toyota,SUV,E-2133,2024-10-30,2025-10-30
CAR923,Audi,Compact,B-6125,2024-08-09,2025-08-09
CAR278,Nissan,Compact,C-9230,2024-05-24,2025-05-24
CAR584,Mercedes,Sedan,B-3897,2023-04-09,2024-04-08
CAR468,BMW,Luxury,A-2649,2023-05-06,2024-05-05
CAR754,Toyota,Sedan,A-3295,2023-08-06,2024-08-05
CAR137,Toyota,SUV,E-6003,2024-04-14,2025-04-14
CAR292,Mercedes,SUV,D-7673,2023-09-22,2024-09-21
CAR762,Honda,Sports,E-2598,2023-05-08,2024-05-07
CAR687,Honda,SUV,E-2455,2022-11-11,2023-11-11
CAR336,Nissan,Sports,A-3248,2023-10-16,2024-10-15
CAR236,Nissan,Sports,C-4853,2023-11-16,2024-11-15
CAR350,Honda,Sports,A-8942,2023-04-08,2024-04-07
CAR503,Honda,Sedan,A-9034,2023-02-12,2024-02-12
CAR371,Nissan,Sports,F-9768,2024-07-20,2025-07-20
CAR342,Mercedes,Luxury,F-9452,2023-10-14,2024-10-13
CAR160,BMW,SUV,B-5417,2023-09-04,2024-09-03
CAR848,Mercedes,Sedan,C-7516,2023-10-24,2024-10-23
CAR341,Toyota,Sports,F-9726,2024-05-03,2025-05-03
CAR561,Nissan,Luxury,D-5890,2023-06-24,2024-06-23
CAR231,Audi,Sedan,E-1059,2024-01-20,2025-01-19
CAR857,BMW,Sports,B-7872,2024-05-18,2025-05-18
CAR409,BMW,Compact,E-5677,2023-06-06,2024-06-05
CAR725,Toyota,Sedan,B-4737,2024-08-02,2025-08-02
CAR277,Mercedes,Sports,B-7718,2024-01-12,2025-01-11
CAR954,Audi,Sedan,B-9333,2024-10-10,2025-10-10
CAR505,Mercedes,Compact,A-1024,2024-01-16,2025-01-15
CAR178,Toyota,Luxury,D-9986,2024-02-04,2025-02-03
CAR901,Nissan,SUV,D-4096,2023-01-15,2024-01-15
CAR980,Toyota,SUV,D-3776,2023-07-27,2024-07-26
CAR497,Honda,Compact,C-2275,2024-10-23,2025-10-23
CAR446,Audi,Sedan,A-7526,2024-01-25,2025-01-24
CAR306,Honda,SUV,F-5680,2022-12-03,2023-12-03
CAR780,Honda,SUV,E-6994,2023-03-28,2024-03-27
CAR496,Toyota,Compact,A-5760,2023-07-02,2024-07-01
CAR240,Audi,Sedan,C-8660,2023-08-17,2024-08-16
CAR167,BMW,Sports,C-4490,2024-04-06,2025-04-06
CAR461,Mercedes,Sports,F-2213,2023-02-27,2024-02-27
CAR677,Honda,Compact,D-7536,2023-04-10,2024-04-09
CAR782,Audi,Compact,C-5452,2023-02-17,2024-02-17
CAR201,Honda,Luxury,B-5262,2022-11-08,2023-11-08
CAR967,Toyota,Sports,D-5698,2024-06-28,2025-06-28
CAR707,Honda,Sports,E-6182,2022-11-15,2023-11-15
CAR667,Audi,Compact,A-3499,2024-03-11,2025-03-11
CAR656,Audi,Compact,E-4606,2024-07-22,2025-07-22
CAR896,Nissan,Sedan,A-3103,2023-04-08,2024-04-07
CAR485,Nissan,Compact,A-6921,2023-03-16,2024-03-15
CAR356,Honda,Compact,B-1414,2024-06-27,2025-06-27
CAR308,BMW,Luxury,B-5550,2023-03-23,2024-03-22
CAR119,Mercedes,Compact,C-1353,2024-09-03,2025-09-03
CAR806,Toyota,Sports,B-6963,2024-05-20,2025-05-20
CAR625,Toyota,Sports,A-3823,2023-08-23,2024-08-22
CAR645,BMW,Sports,C-5283,2023-06-10,2024-06-09
CAR223,Mercedes,Luxury,D-6401,2023-01-14,2024-01-14
CAR229,BMW,Sports,C-1802,2023-11-03,2024-11-02
CAR935,Toyota,SUV,A-1306,2024-09-13,2025-09-13
CAR239,BMW,Sedan,F-9203,2023-11-17,2024-11-16
CAR258,Nissan,Compact,D-5141,2023-06-04,2024-06-03
CAR382,Honda,Compact,C-8841,2024-02-13,2025-02-12
CAR250,Audi,Sedan,C-2472,2024-01-19,2025-01-18
CAR860,BMW,Luxury,B-7694,2023-12-31,2024-12-30
CAR383,Nissan,Sports,E-3521,2024-02-19,2025-02-18
CAR357,BMW,SUV,B-7786,2023-06-14,2024-06-13
CAR572,Honda,Compact,F-6878,2022-12-13,2023-12-13
CAR390,Toyota,SUV,C-9565,2024-05-27,2025-05-27
CAR416,Nissan,Sports,B-4229,2023-08-04,2024-08-03
CAR950,BMW,Luxury,B-3249,2024-09-09,2025-09-09
CAR736,Nissan,Compact,E-7715,2023-07-14,2024-07-13
CAR491,Honda,Compact,A-4650,2024-03-31,2025-03-31
CAR163,Audi,SUV,C-8985,2022-11-27,2023-11-27
CAR337,Audi,Luxury,C-9714,2022-11-20,2023-11-20
CAR199,Toyota,Compact,C-1252,2022-12-31,2023-12-31
CAR714,Honda,Sedan,A-6218,2024-10-21,2025-10-21
CAR129,Mercedes,Sedan,E-7729,2023-05-02,2024-05-01
CAR207,Audi,Sports,F-9023,2024-04-08,2025-04-08
CAR108,Toyota,Compact,E-4778,2023-01-30,2024-01-30
CAR360,Nissan,SUV,B-5660,2023-07-02,2024-07-01
CAR670,Toyota,Sedan,E-4528,2024-01-15,2025-01-14
CAR232,Nissan,Compact,E-1802,2024-09-15,2025-09-15
