CarID,CarMake,CarModel,PlateNo,RegistrationDate,RegistrationExpiryDate
CAR703,Audi,Sports,A-6105,2023-11-10,2024-11-09
CAR276,Nissan,Sedan,F-6770,2023-02-24,2024-02-24
CAR547,BMW,Sports,B-6138,2024-07-20,2025-07-20
CAR848,Nissan,Sports,F-4190,2023-04-02,2024-04-01
CAR956,Audi,Luxury,A-9112,2023-04-09,2024-04-08
CAR180,Audi,Luxury,B-8576,2024-03-28,2025-03-28
CAR505,Nissan,Sedan,A-3546,2023-04-22,2024-04-21
CAR593,BMW,Sports,E-2440,2024-05-15,2025-05-15
CAR396,Toyota,Sports,E-2405,2024-05-20,2025-05-20
CAR852,Mercedes,Sedan,C-5042,2023-07-28,2024-07-27
CAR505,Mercedes,Compact,B-4864,2023-09-05,2024-09-04
CAR891,Mercedes,SUV,C-5015,2024-03-13,2025-03-13
CAR247,Toyota,Compact,B-1463,2024-07-21,2025-07-21
CAR747,Toyota,Sedan,D-8074,2024-07-22,2025-07-22
CAR261,Mercedes,Luxury,A-7188,2023-09-15,2024-09-14
CAR609,Nissan,Luxury,A-9627,2023-12-01,2024-11-30
CAR796,Mercedes,Luxury,F-7535,2024-01-16,2025-01-15
CAR287,Toyota,Sedan,F-8628,2023-12-08,2024-12-07
CAR539,Audi,Luxury,E-7408,2023-02-28,2024-02-28
CAR480,Honda,Sedan,E-7239,2024-05-17,2025-05-17
CAR914,Audi,Luxury,E-3497,2022-11-25,2023-11-25
CAR694,Mercedes,Luxury,F-6583,2023-08-29,2024-08-28
CAR685,Honda,SUV,F-6647,2023-05-03,2024-05-02
CAR859,BMW,Sedan,B-3410,2022-12-27,2023-12-27
CAR582,BMW,SUV,B-1191,2023-05-23,2024-05-22
CAR440,Honda,SUV,E-5312,2024-02-12,2025-02-11
CAR247,Nissan,Luxury,D-7856,2023-10-30,2024-10-29
CAR177,Honda,Luxury,B-6550,2024-02-06,2025-02-05
CAR292,Toyota,Sports,D-7912,2023-01-22,2024-01-22
CAR802,BMW,SUV,B-8844,2024-09-16,2025-09-16
CAR191,BMW,SUV,D-9420,2024-09-01,2025-09-01
CAR714,Audi,SUV,F-5679,2024-02-26,2025-02-25
CAR746,Mercedes,Sedan,D-9432,2023-05-16,2024-05-15
CAR232,BMW,SUV,D-9168,2023-02-06,2024-02-06
CAR571,Audi,Sedan,C-7731,2024-07-10,2025-07-10
CAR296,Honda,Luxury,F-7707,2023-03-04,2024-03-03
CAR893,Honda,SUV,E-5876,2023-06-23,2024-06-22
CAR196,BMW,Sedan,D-9810,2022-12-16,2023-12-16
CAR913,Mercedes,Sedan,B-8301,2023-05-28,2024-05-27
CAR676,Audi,SUV,D-9948,2024-03-16,2025-03-16
CAR523,Nissan,Sedan,F-4145,2024-06-24,2025-06-24
CAR556,Audi,Sports,F-3402,2023-01-22,2024-01-22
CAR372,Honda,SUV,B-1019,2023-02-23,2024-02-23
CAR485,Nissan,SUV,B-3810,2023-03-24,2024-03-23
CAR931,Toyota,Sedan,D-9093,2024-05-04,2025-05-04
CAR366,Toyota,Sports,E-9478,2024-11-03,2025-11-03
CAR317,Mercedes,Sedan,C-9370,2023-08-14,2024-08-13
CAR123,Mercedes,SUV,B-4809,2023-12-20,2024-12-19
CAR263,Nissan,Luxury,F-1760,2023-05-22,2024-05-21
CAR626,Audi,SUV,A-2674,2024-09-30,2025-09-30
CAR630,Nissan,Luxury,E-1351,2023-06-20,2024-06-19
CAR768,Nissan,Compact,E-3313,2023-11-03,2024-11-02
CAR729,Nissan,Compact,D-8736,2023-06-22,2024-06-21
CAR867,BMW,Sedan,C-6415,2023-07-21,2024-07-20
CAR557,Honda,Sports,C-1512,2024-10-27,2025-10-27
CAR530,Mercedes,Compact,C-5011,2023-11-12,2024-11-11
CAR230,Audi,Luxury,A-6931,2023-12-05,2024-12-04
CAR509,Honda,Compact,A-4821,2023-11-21,2024-11-20
CAR102,Nissan,Luxury,C-4289,2023-09-17,2024-09-16
CAR930,BMW,Compact,B-2776,2024-01-26,2025-01-25
CAR940,Toyota,Sports,B-7546,2024-10-22,2025-10-22
CAR508,BMW,Sports,B-3766,2023-10-06,2024-10-05
CAR550,Audi,Compact,A-6230,2024-03-26,2025-03-26
CAR687,Nissan,SUV,D-5770,2023-05-21,2024-05-20
CAR602,Nissan,SUV,B-8418,2022-11-21,2023-11-21
CAR611,Honda,Sedan,F-8892,2023-09-29,2024-09-28
CAR834,Nissan,Compact,A-1147,2023-08-06,2024-08-05
CAR554,Nissan,Sports,A-2854,2024-06-25,2025-06-25
CAR574,BMW,Sports,C-7107,2024-02-27,2025-02-26
CAR761,Honda,Luxury,B-9912,2023-06-10,2024-06-09
CAR694,BMW,SUV,C-8799,2023-12-01,2024-11-30
CAR808,Mercedes,Compact,E-1945,2024-02-09,2025-02-08
CAR101,BMW,Sports,E-3691,2024-04-26,2025-04-26
CAR550,Audi,Sports,B-9846,2023-11-23,2024-11-22
CAR939,Honda,Luxury,E-1153,2024-02-03,2025-02-02
CAR547,Audi,Compact,A-7408,2024-01-15,2025-01-14
CAR226,Audi,Sedan,B-1898,2024-10-30,2025-10-30
CAR632,BMW,Sedan,C-9123,2023-04-12,2024-04-11
CAR657,BMW,Sports,D-3176,2023-06-18,2024-06-17
