CarID,CarMake,CarModel,PlateNo,RegistrationDate,RegistrationExpiryDate
CAR375,Nissan,Sedan,B-1140,2024-02-11,2025-02-10
CAR120,Honda,SUV,B-7796,2023-08-14,2024-08-13
CAR421,Mercedes,Luxury,C-1296,2022-12-21,2023-12-21
CAR797,Mercedes,SUV,C-4443,2023-08-18,2024-08-17
CAR566,Mercedes,Luxury,A-8923,2024-09-23,2025-09-23
CAR255,Audi,Luxury,D-4841,2024-09-16,2025-09-16
CAR739,Honda,Compact,E-7419,2023-07-08,2024-07-07
CAR376,Toyota,Sedan,E-8245,2024-06-28,2025-06-28
CAR549,Audi,Sedan,B-6522,2022-12-21,2023-12-21
CAR631,Honda,Sedan,F-8960,2024-03-15,2025-03-15
CAR490,Nissan,Sedan,A-7226,2023-07-16,2024-07-15
CAR453,BMW,SUV,F-5010,2023-08-12,2024-08-11
CAR728,Mercedes,Compact,E-5716,2024-09-15,2025-09-15
CAR583,Honda,Luxury,A-9021,2023-02-27,2024-02-27
CAR640,Audi,Luxury,F-9479,2023-07-18,2024-07-17
CAR292,Toyota,Sedan,D-7903,2023-02-18,2024-02-18
CAR850,Audi,Luxury,D-4697,2022-12-19,2023-12-19
CAR258,Mercedes,SUV,A-9985,2024-10-06,2025-10-06
CAR843,Audi,Sedan,B-6069,2023-03-15,2024-03-14
CAR594,Mercedes,Sports,A-2342,2024-07-13,2025-07-13
CAR791,Nissan,Sedan,F-1462,2023-12-23,2024-12-22
CAR313,Toyota,Luxury,B-7336,2023-03-03,2024-03-02
CAR574,Audi,Sedan,D-5093,2023-08-18,2024-08-17
CAR561,Audi,Compact,B-9179,2023-11-01,2024-10-31
CAR428,Nissan,Luxury,A-2531,2023-06-08,2024-06-07
CAR130,BMW,Sports,E-8745,2023-07-31,2024-07-30
CAR712,Honda,Sedan,D-7770,2023-06-29,2024-06-28
CAR421,BMW,Sedan,B-7558,2024-04-18,2025-04-18
CAR716,Toyota,SUV,E-4076,2023-03-19,2024-03-18
CAR916,Mercedes,Sedan,D-9826,2022-12-25,2023-12-25
CAR514,BMW,SUV,F-9289,2023-03-23,2024-03-22
CAR705,Toyota,Sports,E-9244,2023-11-05,2024-11-04
CAR764,Toyota,SUV,D-2439,2023-06-16,2024-06-15
CAR912,BMW,Sedan,A-6933,2024-01-15,2025-01-14
CAR944,Mercedes,SUV,A-1803,2023-08-10,2024-08-09
CAR149,Toyota,SUV,F-8757,2024-08-30,2025-08-30
CAR298,Honda,Sports,D-2374,2023-05-29,2024-05-28
CAR879,Honda,Luxury,A-3212,2024-04-05,2025-04-05
CAR374,Honda,Sports,A-5339,2024-06-12,2025-06-12
CAR819,Honda,Luxury,F-5944,2023-07-02,2024-07-01
CAR235,BMW,Compact,C-8943,2024-04-02,2025-04-02
CAR856,Toyota,Sports,E-3427,2024-05-22,2025-05-22
CAR439,BMW,Sports,E-3220,2024-06-26,2025-06-26
CAR978,BMW,Sedan,A-3794,2023-07-23,2024-07-22
CAR728,BMW,SUV,F-6194,2024-05-05,2025-05-05
CAR400,BMW,Compact,F-6492,2023-09-03,2024-09-02
CAR620,Audi,Sports,D-1394,2024-03-21,2025-03-21
CAR229,Honda,SUV,E-3795,2023-10-23,2024-10-22
CAR371,BMW,Compact,D-8965,2023-09-08,2024-09-07
CAR922,Honda,Sports,C-5728,2022-12-16,2023-12-16
CAR352,BMW,Compact,D-6020,2024-04-25,2025-04-25
CAR552,Mercedes,Sedan,E-1829,2023-06-19,2024-06-18
CAR795,Mercedes,Sports,C-8706,2024-05-21,2025-05-21
CAR792,Honda,Compact,C-7618,2023-03-10,2024-03-09
CAR263,Audi,Luxury,D-5456,2023-01-26,2024-01-26
CAR961,Nissan,Sedan,C-5654,2024-04-28,2025-04-28
CAR398,Nissan,Compact,A-5456,2023-04-03,2024-04-02
CAR128,Mercedes,SUV,F-3187,2024-03-05,2025-03-05
CAR385,BMW,Sedan,D-9330,2023-09-22,2024-09-21
CAR656,Audi,Sports,E-1213,2022-11-29,2023-11-29
CAR962,Honda,SUV,B-2079,2023-08-17,2024-08-16
CAR460,Mercedes,SUV,E-1868,2024-07-29,2025-07-29
CAR672,Audi,Compact,F-6673,2023-01-26,2024-01-26
CAR723,BMW,SUV,F-3952,2022-12-10,2023-12-10
CAR982,Audi,Compact,C-4951,2023-12-20,2024-12-19
CAR454,Mercedes,SUV,C-2947,2023-01-19,2024-01-19
CAR810,Honda,Sports,C-5941,2024-11-02,2025-11-02
CAR886,Honda,Compact,E-2161,2023-10-30,2024-10-29
CAR135,Audi,SUV,D-2914,2023-12-07,2024-12-06
CAR510,BMW,Luxury,F-5734,2023-04-22,2024-04-21
CAR159,Honda,SUV,A-8851,2023-07-03,2024-07-02
CAR519,Toyota,Luxury,A-2179,2024-04-03,2025-04-03
CAR158,Honda,Sedan,D-2101,2024-06-14,2025-06-14
CAR539,Nissan,SUV,E-5844,2023-09-14,2024-09-13
CAR618,Nissan,Luxury,B-4629,2023-01-26,2024-01-26
CAR236,BMW,Compact,E-1356,2023-09-07,2024-09-06
CAR137,Audi,Sports,C-7681,2024-07-27,2025-07-27
CAR826,Toyota,Sedan,E-6973,2024-02-07,2025-02-06
CAR572,Toyota,Compact,F-8592,2024-02-06,2025-02-05
CAR645,Nissan,Sedan,E-8056,2023-07-04,2024-07-03
