CarID,CarMake,CarModel,PlateNo,RegistrationDate,RegistrationExpiryDate
CAR152,Mercedes,Sedan,B-7323,2024-05-26,2025-05-26
CAR152,Audi,Compact,D-7791,2023-04-27,2024-04-26
CAR790,Nissan,SUV,D-3293,2023-09-18,2024-09-17
CAR414,Honda,Sports,F-1290,2024-10-09,2025-10-09
CAR544,Honda,Compact,D-6086,2023-11-28,2024-11-27
CAR537,Nissan,Luxury,A-4976,2024-09-30,2025-09-30
CAR803,Audi,SUV,C-6714,2024-11-02,2025-11-02
CAR964,Toyota,Luxury,C-3308,2022-12-14,2023-12-14
CAR871,BMW,SUV,A-1698,2023-01-13,2024-01-13
CAR972,Mercedes,SUV,C-9287,2024-08-25,2025-08-25
CAR418,Mercedes,Compact,D-9395,2023-06-30,2024-06-29
CAR505,Audi,Luxury,F-7846,2023-11-03,2024-11-02
CAR929,Audi,Luxury,C-4884,2024-09-23,2025-09-23
CAR203,Mercedes,SUV,B-6722,2024-02-08,2025-02-07
CAR423,Honda,Luxury,F-6527,2024-10-11,2025-10-11
CAR130,Honda,Sports,E-4273,2024-03-19,2025-03-19
CAR209,Audi,Sedan,F-4871,2023-09-13,2024-09-12
CAR436,Nissan,Luxury,D-4399,2023-06-05,2024-06-04
CAR417,Toyota,Sports,B-3607,2023-04-21,2024-04-20
CAR982,Nissan,SUV,B-9861,2024-07-21,2025-07-21
CAR441,Nissan,Sedan,A-7264,2024-01-31,2025-01-30
CAR255,Toyota,Compact,D-6674,2023-12-21,2024-12-20
CAR252,Honda,Compact,D-7718,2023-10-15,2024-10-14
CAR383,Audi,Sports,A-5549,2024-10-23,2025-10-23
CAR650,Mercedes,Compact,A-9721,2024-03-01,2025-03-01
CAR531,BMW,Sports,F-4344,2024-04-15,2025-04-15
CAR236,Audi,Sports,B-9409,2024-03-01,2025-03-01
CAR919,Mercedes,SUV,A-8004,2024-04-27,2025-04-27
CAR291,Toyota,Sedan,D-4914,2023-12-05,2024-12-04
CAR306,BMW,Sports,E-1094,2023-09-30,2024-09-29
CAR578,Toyota,Compact,A-6437,2023-12-18,2024-12-17
CAR577,BMW,Luxury,F-6485,2023-08-17,2024-08-16
CAR782,Honda,Sports,F-7507,2024-09-08,2025-09-08
CAR216,Audi,Sports,A-6152,2023-03-02,2024-03-01
CAR255,Mercedes,Compact,A-9108,2022-11-19,2023-11-19
CAR755,Audi,Sedan,D-9955,2024-03-13,2025-03-13
CAR541,Audi,Sedan,C-7145,2024-06-15,2025-06-15
CAR151,Toyota,SUV,A-3313,2024-09-10,2025-09-10
CAR459,Toyota,Sports,B-9203,2023-04-15,2024-04-14
CAR178,Toyota,Luxury,C-7123,2022-12-25,2023-12-25
CAR738,Mercedes,Luxury,F-3956,2023-11-23,2024-11-22
CAR453,Honda,Sedan,C-3400,2024-01-21,2025-01-20
CAR866,BMW,Luxury,E-8770,2024-09-18,2025-09-18
CAR638,Toyota,Compact,F-8082,2024-10-27,2025-10-27
CAR797,Honda,Compact,B-3493,2024-10-30,2025-10-30
CAR939,Mercedes,SUV,D-6043,2024-06-19,2025-06-19
CAR866,Audi,SUV,D-4442,2024-02-17,2025-02-16
CAR464,Nissan,Luxury,F-6100,2023-05-31,2024-05-30
CAR400,BMW,Compact,B-3572,2023-05-30,2024-05-29
CAR342,Mercedes,SUV,D-7538,2024-10-26,2025-10-26
CAR141,Honda,Sedan,F-1929,2023-09-05,2024-09-04
CAR669,Nissan,Luxury,E-2121,2023-06-04,2024-06-03
CAR378,Mercedes,SUV,F-5943,2024-10-30,2025-10-30
CAR193,Nissan,Compact,A-7340,2024-10-29,2025-10-29
CAR710,Honda,Compact,F-4927,2024-09-17,2025-09-17
CAR184,Honda,Sedan,F-5225,2024-06-20,2025-06-20
CAR400,Toyota,Luxury,C-7780,2023-02-19,2024-02-19
CAR534,BMW,Sedan,E-3652,2023-08-24,2024-08-23
CAR402,Honda,Sedan,B-4364,2023-12-31,2024-12-30
CAR760,Toyota,SUV,C-7805,2023-04-25,2024-04-24
CAR984,Audi,SUV,A-3462,2024-05-14,2025-05-14
CAR782,Honda,SUV,B-3493,2023-10-24,2024-10-23
CAR768,Nissan,Sports,C-2825,2024-02-16,2025-02-15
CAR292,Mercedes,Luxury,D-9053,2024-08-27,2025-08-27
CAR405,BMW,Compact,D-6242,2024-01-10,2025-01-09
CAR514,BMW,Sedan,F-1218,2023-04-18,2024-04-17
CAR596,Mercedes,Luxury,C-3133,2024-04-03,2025-04-03
CAR969,Honda,Luxury,D-9637,2023-07-15,2024-07-14
CAR264,Mercedes,Luxury,C-1405,2023-03-08,2024-03-07
CAR650,Toyota,Sedan,C-1286,2024-02-01,2025-01-31
CAR676,Nissan,SUV,A-2127,2024-04-08,2025-04-08
CAR965,Audi,SUV,B-1570,2024-04-06,2025-04-06
CAR405,BMW,Compact,D-1417,2024-07-30,2025-07-30
CAR297,Nissan,Sports,A-4989,2022-11-29,2023-11-29
CAR100,Audi,Luxury,D-1632,2024-03-04,2025-03-04
CAR374,Toyota,Sports,A-9091,2024-06-06,2025-06-06
CAR864,Toyota,Sedan,C-6690,2023-06-22,2024-06-21
CAR434,Nissan,Sports,F-7422,2024-10-10,2025-10-10
CAR999,Toyota,Sedan,D-1225,2023-12-05,2024-12-04
CAR696,Honda,Compact,B-1454,2023-07-10,2024-07-09
