CarID,CarMake,CarModel,PlateNo,RegistrationDate,RegistrationExpiryDate
CAR787,BMW,Sedan,E-3876,2023-01-16,2024-01-16
CAR500,Toyota,Luxury,A-5596,2024-08-20,2025-08-20
CAR810,Audi,Sports,E-2300,2024-04-07,2025-04-07
CAR311,Toyota,Sports,A-9738,2023-06-10,2024-06-09
CAR806,Toyota,Luxury,D-8127,2023-01-19,2024-01-19
CAR519,Audi,Sedan,E-3638,2024-01-01,2024-12-31
CAR708,Audi,SUV,A-2946,2022-12-07,2023-12-07
CAR120,Mercedes,Sports,F-1193,2024-07-25,2025-07-25
CAR631,Mercedes,Compact,F-6952,2023-07-13,2024-07-12
CAR136,Mercedes,Luxury,D-8742,2023-06-09,2024-06-08
CAR941,Toyota,Sports,A-1779,2023-09-02,2024-09-01
CAR883,Honda,Luxury,E-6990,2023-08-31,2024-08-30
CAR400,Mercedes,Sedan,D-7524,2024-05-04,2025-05-04
CAR375,BMW,Sports,D-2867,2023-02-27,2024-02-27
CAR981,Toyota,Sports,D-6761,2023-01-06,2024-01-06
CAR274,Audi,SUV,D-2957,2024-06-03,2025-06-03
CAR784,Mercedes,Sedan,A-9728,2024-04-22,2025-04-22
CAR168,BMW,Sedan,C-4541,2023-09-14,2024-09-13
CAR793,Honda,Sedan,E-5040,2024-10-02,2025-10-02
CAR270,Toyota,Sports,D-5553,2024-10-13,2025-10-13
CAR292,Toyota,Luxury,C-5782,2024-02-28,2025-02-27
CAR624,BMW,Sedan,F-7421,2024-03-25,2025-03-25
CAR358,BMW,SUV,B-2730,2024-01-11,2025-01-10
CAR532,Honda,Compact,F-2691,2024-05-22,2025-05-22
CAR318,Mercedes,Sedan,E-5425,2024-06-29,2025-06-29
CAR795,Honda,Sports,D-6341,2024-08-17,2025-08-17
CAR298,Nissan,Sedan,C-4104,2024-07-04,2025-07-04
CAR223,Toyota,Compact,C-6410,2023-10-08,2024-10-07
CAR236,Toyota,SUV,A-8568,2024-05-07,2025-05-07
CAR207,BMW,Luxury,A-6367,2023-08-28,2024-08-27
CAR716,BMW,SUV,A-7918,2023-06-13,2024-06-12
CAR363,Toyota,Sedan,A-2264,2024-10-16,2025-10-16
CAR197,Nissan,Sedan,F-3112,2023-08-14,2024-08-13
CAR310,Mercedes,Sports,D-2839,2024-03-21,2025-03-21
CAR190,Nissan,Sports,A-7635,2023-06-29,2024-06-28
CAR867,Audi,SUV,B-4317,2023-02-10,2024-02-10
CAR385,Toyota,Luxury,C-4446,2024-09-15,2025-09-15
CAR887,Nissan,Luxury,E-4401,2023-03-28,2024-03-27
CAR192,Honda,Sports,A-1248,2024-01-14,2025-01-13
CAR167,Nissan,Sports,F-8995,2024-01-12,2025-01-11
CAR364,Mercedes,Compact,A-7256,2023-02-07,2024-02-07
CAR688,Toyota,SUV,B-9371,2024-04-10,2025-04-10
CAR548,Honda,Luxury,D-5300,2024-03-16,2025-03-16
CAR315,Audi,Sports,A-4216,2024-08-27,2025-08-27
CAR669,Nissan,Luxury,E-9876,2024-07-24,2025-07-24
CAR422,Audi,Luxury,F-9304,2024-07-20,2025-07-20
CAR772,BMW,SUV,C-5563,2023-03-01,2024-02-29
CAR416,Mercedes,Sedan,B-1273,2023-06-30,2024-06-29
CAR570,Audi,SUV,C-2484,2023-08-29,2024-08-28
CAR958,Honda,Sedan,C-8429,2024-04-05,2025-04-05
CAR335,Mercedes,Luxury,E-7479,2024-05-13,2025-05-13
CAR426,Nissan,Sedan,A-9942,2023-12-10,2024-12-09
CAR268,Nissan,Sedan,A-8331,2023-01-30,2024-01-30
CAR290,Audi,Luxury,C-2098,2022-12-23,2023-12-23
CAR739,Audi,Luxury,E-8337,2023-03-28,2024-03-27
CAR990,Audi,Luxury,D-4126,2023-08-07,2024-08-06
CAR968,BMW,Compact,E-9774,2023-05-03,2024-05-02
CAR108,Honda,Luxury,F-5822,2023-04-23,2024-04-22
CAR926,Mercedes,Sports,C-7104,2024-05-25,2025-05-25
CAR983,BMW,Luxury,D-7825,2024-01-03,2025-01-02
CAR322,Audi,Sedan,C-6841,2022-12-04,2023-12-04
CAR128,Mercedes,SUV,F-1040,2023-11-28,2024-11-27
CAR573,Audi,Sedan,A-5771,2024-08-25,2025-08-25
CAR203,Audi,Sedan,E-5062,2024-08-21,2025-08-21
CAR451,Audi,SUV,B-3993,2023-07-09,2024-07-08
CAR967,Nissan,Sports,E-4327,2023-03-28,2024-03-27
CAR954,Nissan,Compact,D-9903,2023-12-02,2024-12-01
CAR860,Honda,Sedan,A-6627,2022-12-28,2023-12-28
CAR512,Honda,Compact,E-9064,2023-04-19,2024-04-18
CAR715,Honda,Sports,C-8216,2023-07-04,2024-07-03
CAR547,Toyota,Sedan,B-6033,2023-08-26,2024-08-25
CAR946,Toyota,SUV,D-4816,2024-05-30,2025-05-30
CAR460,Honda,Luxury,E-6249,2024-04-06,2025-04-06
CAR326,Toyota,Compact,E-7369,2024-06-02,2025-06-02
CAR932,Toyota,Sedan,C-3665,2023-04-28,2024-04-27
CAR788,Audi,Compact,C-6205,2024-02-02,2025-02-01
CAR556,Toyota,Sedan,C-9762,2024-07-18,2025-07-18
CAR187,Mercedes,Luxury,B-2912,2023-03-11,2024-03-10
CAR306,Toyota,SUV,C-7100,2024-07-15,2025-07-15
CAR360,Nissan,Luxury,A-2623,2023-01-18,2024-01-18
