CarID,CarMake,CarModel,PlateNo,RegistrationDate,RegistrationExpiryDate
CAR333,BMW,SUV,A-1608,2023-03-31,2024-03-30
CAR536,Audi,Luxury,A-6969,2024-10-09,2025-10-09
CAR375,Toyota,SUV,F-7561,2024-07-31,2025-07-31
CAR144,Mercedes,SUV,B-1519,2024-01-01,2024-12-31
CAR800,Mercedes,SUV,E-8552,2024-10-24,2025-10-24
CAR402,Mercedes,Compact,E-4249,2024-01-02,2025-01-01
CAR351,Toyota,Sports,F-2084,2023-03-02,2024-03-01
CAR565,Toyota,Sedan,D-6433,2023-01-04,2024-01-04
CAR406,Nissan,Luxury,C-8432,2022-12-13,2023-12-13
CAR807,Honda,SUV,E-9378,2024-09-14,2025-09-14
CAR149,Mercedes,Sedan,E-2469,2024-03-03,2025-03-03
CAR318,Nissan,SUV,D-7888,2023-09-14,2024-09-13
CAR737,Nissan,Compact,B-4578,2024-04-21,2025-04-21
CAR794,Nissan,Compact,C-3535,2023-11-20,2024-11-19
CAR431,Toyota,Sedan,B-8787,2023-12-26,2024-12-25
CAR255,Audi,Compact,F-6784,2024-06-03,2025-06-03
CAR494,Toyota,Luxury,C-4724,2023-10-22,2024-10-21
CAR605,Toyota,Sedan,E-2679,2023-01-22,2024-01-22
CAR316,BMW,Sedan,B-2779,2024-02-21,2025-02-20
CAR621,Mercedes,Sedan,C-3901,2023-08-11,2024-08-10
CAR438,BMW,Compact,F-4236,2023-04-27,2024-04-26
CAR110,BMW,Luxury,E-7871,2023-10-27,2024-10-26
CAR984,BMW,Compact,F-7706,2023-10-02,2024-10-01
CAR808,Mercedes,Luxury,C-5543,2024-07-28,2025-07-28
CAR114,Toyota,Sports,B-6678,2022-11-22,2023-11-22
CAR319,Nissan,SUV,D-5003,2023-08-08,2024-08-07
CAR956,Audi,Sedan,E-1064,2023-12-13,2024-12-12
CAR947,Toyota,Luxury,A-3246,2024-03-02,2025-03-02
CAR745,Nissan,SUV,A-5493,2024-06-28,2025-06-28
CAR909,Mercedes,Sedan,C-3295,2023-09-14,2024-09-13
CAR396,Toyota,Sports,B-1828,2023-04-15,2024-04-14
CAR940,Toyota,Sedan,A-9547,2023-08-24,2024-08-23
CAR923,Nissan,Luxury,D-5648,2023-05-11,2024-05-10
CAR418,Mercedes,Compact,E-1594,2023-04-04,2024-04-03
CAR602,BMW,SUV,D-3544,2024-06-01,2025-06-01
CAR974,BMW,Luxury,A-1113,2023-06-24,2024-06-23
CAR378,Toyota,Sedan,E-5438,2022-12-02,2023-12-02
CAR291,Honda,SUV,D-8389,2024-08-04,2025-08-04
CAR931,Toyota,Compact,A-9285,2024-06-28,2025-06-28
CAR385,Honda,Sports,C-5895,2023-02-15,2024-02-15
CAR887,Mercedes,SUV,E-1302,2023-01-29,2024-01-29
CAR879,Honda,Compact,B-6925,2022-12-22,2023-12-22
CAR422,Audi,Sedan,E-5224,2024-01-29,2025-01-28
CAR673,Toyota,Sports,D-1080,2023-05-01,2024-04-30
CAR953,Toyota,Compact,D-7445,2024-09-03,2025-09-03
CAR285,BMW,Compact,C-6539,2024-08-23,2025-08-23
CAR639,Toyota,Luxury,E-6679,2023-02-28,2024-02-28
CAR936,BMW,Luxury,C-5592,2023-08-02,2024-08-01
CAR558,Honda,Sports,A-4304,2024-09-04,2025-09-04
CAR261,Honda,SUV,C-2846,2024-04-03,2025-04-03
CAR578,Audi,Sedan,C-8979,2022-12-17,2023-12-17
CAR555,Toyota,Luxury,C-6900,2023-03-18,2024-03-17
CAR678,Nissan,SUV,D-1010,2024-07-02,2025-07-02
CAR162,Toyota,Sedan,C-6924,2024-03-23,2025-03-23
CAR823,Nissan,Compact,B-4565,2023-02-11,2024-02-11
CAR511,Mercedes,Sedan,C-7402,2024-08-27,2025-08-27
CAR209,Nissan,Luxury,E-7685,2023-08-30,2024-08-29
CAR852,Nissan,Sports,C-3820,2024-01-12,2025-01-11
CAR374,BMW,SUV,B-4251,2024-06-08,2025-06-08
CAR589,Mercedes,Luxury,C-9951,2023-04-13,2024-04-12
CAR682,Audi,Luxury,C-9979,2024-07-18,2025-07-18
CAR853,Mercedes,Sedan,A-7167,2024-08-26,2025-08-26
CAR997,Audi,SUV,A-1764,2023-11-22,2024-11-21
CAR133,Nissan,SUV,A-1630,2023-01-18,2024-01-18
CAR544,Audi,Luxury,E-3491,2023-08-01,2024-07-31
CAR956,Nissan,Luxury,C-6405,2023-03-08,2024-03-07
CAR250,Honda,Sedan,A-4270,2024-06-17,2025-06-17
CAR905,Mercedes,Luxury,A-9115,2023-03-08,2024-03-07
CAR544,Honda,Compact,F-5784,2022-12-06,2023-12-06
CAR652,Audi,Luxury,E-6937,2023-04-16,2024-04-15
CAR578,BMW,SUV,C-1056,2022-11-25,2023-11-25
CAR401,Nissan,SUV,E-1482,2023-11-04,2024-11-03
CAR801,Audi,Sports,F-3229,2022-11-17,2023-11-17
CAR427,Nissan,SUV,F-7765,2024-10-25,2025-10-25
CAR191,Nissan,Compact,A-6836,2023-01-02,2024-01-02
CAR228,Mercedes,Sports,A-2114,2024-07-15,2025-07-15
CAR187,BMW,Compact,A-2485,2024-08-18,2025-08-18
CAR472,Audi,Luxury,B-7113,2024-10-02,2025-10-02
CAR358,Mercedes,Compact,A-2404,2023-01-21,2024-01-21
CAR812,Honda,Compact,C-8664,2023-10-17,2024-10-16
